fundcode,fundname,holders
012323,华宝医疗ETF联接C,https://j6.dfcfw.com/charts/StockPos/012323.png?rg=NaN
012324,兴全恒惠30天持有超短债A,https://j6.dfcfw.com/charts/StockPos/012324.png?rg=NaN
012325,兴全恒惠30天持有超短债C,https://j6.dfcfw.com/charts/StockPos/012325.png?rg=NaN
012328,天弘中证新能源指数增强A,https://j6.dfcfw.com/charts/StockPos/012328.png?rg=NaN
012329,天弘中证新能源指数增强C,https://j6.dfcfw.com/charts/StockPos/012329.png?rg=NaN
012330,广发集优9个月持有期债券A,https://j6.dfcfw.com/charts/StockPos/012330.png?rg=NaN
012331,广发集优9个月持有期债券C,https://j6.dfcfw.com/charts/StockPos/012331.png?rg=NaN
012332,上银鑫尚稳健回报6个月持有期混合A,https://j6.dfcfw.com/charts/StockPos/012332.png?rg=NaN
012333,上银鑫尚稳健回报6个月持有期混合C,https://j6.dfcfw.com/charts/StockPos/012333.png?rg=NaN
012334,上银慧尚6个月持有期混合A,https://j6.dfcfw.com/charts/StockPos/012334.png?rg=NaN
012335,上银慧尚6个月持有期混合C,https://j6.dfcfw.com/charts/StockPos/012335.png?rg=NaN
012336,工银稳健回报60天持有期短债A,https://j6.dfcfw.com/charts/StockPos/012336.png?rg=NaN
012337,工银稳健回报60天持有期短债C,https://j6.dfcfw.com/charts/StockPos/012337.png?rg=NaN
012338,中信建投双鑫债券A,https://j6.dfcfw.com/charts/StockPos/012338.png?rg=NaN
012339,中信建投双鑫债券C,https://j6.dfcfw.com/charts/StockPos/012339.png?rg=NaN
012340,东财食品饮料指数增强A,https://j6.dfcfw.com/charts/StockPos/012340.png?rg=NaN
012341,东财食品饮料指数增强C,https://j6.dfcfw.com/charts/StockPos/012341.png?rg=NaN
012342,广发瑞泽精选混合A,https://j6.dfcfw.com/charts/StockPos/012342.png?rg=NaN
012343,广发瑞泽精选混合C,https://j6.dfcfw.com/charts/StockPos/012343.png?rg=NaN
012344,嘉实领先优势混合A,https://j6.dfcfw.com/charts/StockPos/012344.png?rg=NaN
012345,嘉实领先优势混合C,https://j6.dfcfw.com/charts/StockPos/012345.png?rg=NaN
012346,易方达港股通成长混合A,https://j6.dfcfw.com/charts/StockPos/012346.png?rg=NaN
012347,易方达港股通成长混合C,https://j6.dfcfw.com/charts/StockPos/012347.png?rg=NaN
012348,天弘恒生科技ETF联接A,https://j6.dfcfw.com/charts/StockPos/012348.png?rg=NaN
012349,天弘恒生科技ETF联接C,https://j6.dfcfw.com/charts/StockPos/012349.png?rg=NaN
012350,万家元贞量化选股股票A,https://j6.dfcfw.com/charts/StockPos/012350.png?rg=NaN
012351,万家元贞量化选股股票C,https://j6.dfcfw.com/charts/StockPos/012351.png?rg=NaN
012352,英大通惠多利债券A,https://j6.dfcfw.com/charts/StockPos/012352.png?rg=NaN
012353,英大通惠多利债券C,https://j6.dfcfw.com/charts/StockPos/012353.png?rg=NaN
012354,南方新能源产业趋势混合A,https://j6.dfcfw.com/charts/StockPos/012354.png?rg=NaN
012355,南方新能源产业趋势混合C,https://j6.dfcfw.com/charts/StockPos/012355.png?rg=NaN
012356,浦银安盛季季鑫90天滚动短债A,https://j6.dfcfw.com/charts/StockPos/012356.png?rg=NaN
012357,浦银安盛季季鑫90天滚动短债C,https://j6.dfcfw.com/charts/StockPos/012357.png?rg=NaN
012358,汇丰晋信医疗先锋混合A,https://j6.dfcfw.com/charts/StockPos/012358.png?rg=NaN
012359,汇丰晋信医疗先锋混合C,https://j6.dfcfw.com/charts/StockPos/012359.png?rg=NaN
012360,汇丰晋信港股通核心资产股票发起式A,https://j6.dfcfw.com/charts/StockPos/012360.png?rg=NaN
012361,汇丰晋信港股通核心资产股票发起式C,https://j6.dfcfw.com/charts/StockPos/012361.png?rg=NaN
012362,国泰中证全指证券公司ETF联接A,https://j6.dfcfw.com/charts/StockPos/012362.png?rg=NaN
012363,国泰中证全指证券公司ETF联接C,https://j6.dfcfw.com/charts/StockPos/012363.png?rg=NaN
012364,广发中证光伏产业指数A,https://j6.dfcfw.com/charts/StockPos/012364.png?rg=NaN
012365,广发中证光伏产业指数C,https://j6.dfcfw.com/charts/StockPos/012365.png?rg=NaN
012366,摩根安荣回报混合A,https://j6.dfcfw.com/charts/StockPos/012366.png?rg=NaN
012367,摩根安荣回报混合C,https://j6.dfcfw.com/charts/StockPos/012367.png?rg=NaN
012368,大摩优享六个月持有期混合A,https://j6.dfcfw.com/charts/StockPos/012368.png?rg=NaN
012369,大摩优享六个月持有期混合C,https://j6.dfcfw.com/charts/StockPos/012369.png?rg=NaN
012370,银华鑫利一年持有期混合,https://j6.dfcfw.com/charts/StockPos/012370.png?rg=NaN
012371,东财互联网A,https://j6.dfcfw.com/charts/StockPos/012371.png?rg=NaN
012372,东财互联网C,https://j6.dfcfw.com/charts/StockPos/012372.png?rg=NaN
012373,富国稳健恒盛12个月持有混合A,https://j6.dfcfw.com/charts/StockPos/012373.png?rg=NaN
012374,富国稳健恒盛12个月持有混合C,https://j6.dfcfw.com/charts/StockPos/012374.png?rg=NaN
012376,西部利得祥逸债券D,https://j6.dfcfw.com/charts/StockPos/012376.png?rg=NaN
012377,长盛安睿一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012377.png?rg=NaN
012378,长盛安睿一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012378.png?rg=NaN
012379,创金合信港股互联网3个月持有期混合(QDII)A,https://j6.dfcfw.com/charts/StockPos/012379.png?rg=NaN
012380,创金合信港股互联网3个月持有期混合(QDII)C,https://j6.dfcfw.com/charts/StockPos/012380.png?rg=NaN
012381,英大通盈纯债债券E,https://j6.dfcfw.com/charts/StockPos/012381.png?rg=NaN
012382,宏利新兴景气龙头混合A,https://j6.dfcfw.com/charts/StockPos/012382.png?rg=NaN
012383,宏利新兴景气龙头混合C,https://j6.dfcfw.com/charts/StockPos/012383.png?rg=NaN
012384,宏利中短债债券A,https://j6.dfcfw.com/charts/StockPos/012384.png?rg=NaN
012385,宏利中短债债券C,https://j6.dfcfw.com/charts/StockPos/012385.png?rg=NaN
012386,银河颐年稳健养老一年持有混合(FOF)A,https://j6.dfcfw.com/charts/StockPos/012386.png?rg=NaN
012387,国金ESG持续增长混合A,https://j6.dfcfw.com/charts/StockPos/012387.png?rg=NaN
012388,国金ESG持续增长混合C,https://j6.dfcfw.com/charts/StockPos/012388.png?rg=NaN
012389,信澳品质回报6个月持有混合,https://j6.dfcfw.com/charts/StockPos/012389.png?rg=NaN
012390,中欧产业前瞻混合A,https://j6.dfcfw.com/charts/StockPos/012390.png?rg=NaN
012391,中欧产业前瞻混合C,https://j6.dfcfw.com/charts/StockPos/012391.png?rg=NaN
012392,兴银稳安60天滚动持有债券A,https://j6.dfcfw.com/charts/StockPos/012392.png?rg=NaN
012393,兴银稳安60天滚动持有债券C,https://j6.dfcfw.com/charts/StockPos/012393.png?rg=NaN
012394,农银中证新华社民族品牌指数,https://j6.dfcfw.com/charts/StockPos/012394.png?rg=NaN
012395,兴业60天滚动持有短债债券A,https://j6.dfcfw.com/charts/StockPos/012395.png?rg=NaN
012396,兴业60天滚动持有短债债券C,https://j6.dfcfw.com/charts/StockPos/012396.png?rg=NaN
012397,南方佳元6个月持有债券A,https://j6.dfcfw.com/charts/StockPos/012397.png?rg=NaN
012398,南方佳元6个月持有债券C,https://j6.dfcfw.com/charts/StockPos/012398.png?rg=NaN
012399,南方永元一年持有债券A,https://j6.dfcfw.com/charts/StockPos/012399.png?rg=NaN
012400,南方永元一年持有债券C,https://j6.dfcfw.com/charts/StockPos/012400.png?rg=NaN
012401,天弘中证医药主题指数增强A,https://j6.dfcfw.com/charts/StockPos/012401.png?rg=NaN
012402,天弘中证医药主题指数增强C,https://j6.dfcfw.com/charts/StockPos/012402.png?rg=NaN
012403,东方中债1-5年政策性金融债A,https://j6.dfcfw.com/charts/StockPos/012403.png?rg=NaN
012404,东方中债1-5年政策性金融债C,https://j6.dfcfw.com/charts/StockPos/012404.png?rg=NaN
012406,永赢长远价值混合A,https://j6.dfcfw.com/charts/StockPos/012406.png?rg=NaN
012407,永赢长远价值混合C,https://j6.dfcfw.com/charts/StockPos/012407.png?rg=NaN
012408,广发恒昌一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012408.png?rg=NaN
012409,广发恒昌一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012409.png?rg=NaN
012410,海富通成长领航混合A,https://j6.dfcfw.com/charts/StockPos/012410.png?rg=NaN
012411,海富通成长领航混合C,https://j6.dfcfw.com/charts/StockPos/012411.png?rg=NaN
012412,汇泉策略优选混合A,https://j6.dfcfw.com/charts/StockPos/012412.png?rg=NaN
012413,建信睿怡纯债C,https://j6.dfcfw.com/charts/StockPos/012413.png?rg=NaN
012414,招商中证白酒指数(LOF)C,https://j6.dfcfw.com/charts/StockPos/012414.png?rg=NaN
012417,招商国证生物医药指数(LOF)C,https://j6.dfcfw.com/charts/StockPos/012417.png?rg=NaN
012418,平安合进1年定开债发起式,https://j6.dfcfw.com/charts/StockPos/012418.png?rg=NaN
012420,广发价值领先混合C,https://j6.dfcfw.com/charts/StockPos/012420.png?rg=NaN
012421,华夏优加生活混合A,https://j6.dfcfw.com/charts/StockPos/012421.png?rg=NaN
012422,华夏优加生活混合C,https://j6.dfcfw.com/charts/StockPos/012422.png?rg=NaN
012423,山证资管超短债E,https://j6.dfcfw.com/charts/StockPos/012423.png?rg=NaN
012424,汇添富鑫弘定开债A,https://j6.dfcfw.com/charts/StockPos/012424.png?rg=NaN
012425,汇添富鑫弘定开债C,https://j6.dfcfw.com/charts/StockPos/012425.png?rg=NaN
012426,南方价值臻选混合A,https://j6.dfcfw.com/charts/StockPos/012426.png?rg=NaN
012427,南方价值臻选混合C,https://j6.dfcfw.com/charts/StockPos/012427.png?rg=NaN
012428,华夏核心制造混合A,https://j6.dfcfw.com/charts/StockPos/012428.png?rg=NaN
012429,华夏核心制造混合C,https://j6.dfcfw.com/charts/StockPos/012429.png?rg=NaN
012430,农银瑞康6个月持有混合,https://j6.dfcfw.com/charts/StockPos/012430.png?rg=NaN
012433,华安添和一年债券A,https://j6.dfcfw.com/charts/StockPos/012433.png?rg=NaN
012434,银华多元回报一年持有期混合,https://j6.dfcfw.com/charts/StockPos/012434.png?rg=NaN
012435,万家招瑞回报一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012435.png?rg=NaN
012436,万家招瑞回报一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012436.png?rg=NaN
012437,德邦价值优选混合A,https://j6.dfcfw.com/charts/StockPos/012437.png?rg=NaN
012438,德邦价值优选混合C,https://j6.dfcfw.com/charts/StockPos/012438.png?rg=NaN
012439,东方红睿和三年持有混合C,https://j6.dfcfw.com/charts/StockPos/012439.png?rg=NaN
012440,平安惠信3个月定开债A,https://j6.dfcfw.com/charts/StockPos/012440.png?rg=NaN
012441,平安惠信3个月定开债C,https://j6.dfcfw.com/charts/StockPos/012441.png?rg=NaN
012442,永赢稳健增长一年持有混合E,https://j6.dfcfw.com/charts/StockPos/012442.png?rg=NaN
012443,招商瑞鸿6个月持有混合A,https://j6.dfcfw.com/charts/StockPos/012443.png?rg=NaN
012444,招商瑞鸿6个月持有混合C,https://j6.dfcfw.com/charts/StockPos/012444.png?rg=NaN
012445,华富新能源股票型发起式A,https://j6.dfcfw.com/charts/StockPos/012445.png?rg=NaN
012446,华安添和一年债券C,https://j6.dfcfw.com/charts/StockPos/012446.png?rg=NaN
012447,华夏互联网龙头混合A,https://j6.dfcfw.com/charts/StockPos/012447.png?rg=NaN
012448,华夏互联网龙头混合C,https://j6.dfcfw.com/charts/StockPos/012448.png?rg=NaN
012449,广发睿毅领先混合C,https://j6.dfcfw.com/charts/StockPos/012449.png?rg=NaN
012450,长信颐年养老三年持有混合(FOF)A,https://j6.dfcfw.com/charts/StockPos/012450.png?rg=NaN
012451,国寿安保安恒金融债债券,https://j6.dfcfw.com/charts/StockPos/012451.png?rg=NaN
012452,国泰利优30天滚动持有短债A,https://j6.dfcfw.com/charts/StockPos/012452.png?rg=NaN
012453,国泰利优30天滚动持有短债C,https://j6.dfcfw.com/charts/StockPos/012453.png?rg=NaN
012454,淳厚鑫悦混合A,https://j6.dfcfw.com/charts/StockPos/012454.png?rg=NaN
012455,淳厚鑫悦混合C,https://j6.dfcfw.com/charts/StockPos/012455.png?rg=NaN
012456,鹏扬数字经济先锋混合A,https://j6.dfcfw.com/charts/StockPos/012456.png?rg=NaN
012457,鹏扬数字经济先锋混合C,https://j6.dfcfw.com/charts/StockPos/012457.png?rg=NaN
012458,泰康福安养老一年持有混合(FOF)A,https://j6.dfcfw.com/charts/StockPos/012458.png?rg=NaN
012459,汇添富稳健睿享一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012459.png?rg=NaN
012460,汇添富稳健睿享一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012460.png?rg=NaN
012461,东财龙头家电指数A,https://j6.dfcfw.com/charts/StockPos/012461.png?rg=NaN
012462,东财龙头家电指数C,https://j6.dfcfw.com/charts/StockPos/012462.png?rg=NaN
012463,博时成长优势混合A,https://j6.dfcfw.com/charts/StockPos/012463.png?rg=NaN
012464,博时成长优势混合C,https://j6.dfcfw.com/charts/StockPos/012464.png?rg=NaN
012465,上银慧嘉利债券,https://j6.dfcfw.com/charts/StockPos/012465.png?rg=NaN
012466,嘉实策略精选混合A,https://j6.dfcfw.com/charts/StockPos/012466.png?rg=NaN
012467,嘉实策略精选混合C,https://j6.dfcfw.com/charts/StockPos/012467.png?rg=NaN
012468,中银证券安灏债券A,https://j6.dfcfw.com/charts/StockPos/012468.png?rg=NaN
012469,中银证券安灏债券C,https://j6.dfcfw.com/charts/StockPos/012469.png?rg=NaN
012470,平安财富宝货币C,https://j6.dfcfw.com/charts/StockPos/012470.png?rg=NaN
012471,中加邮益一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012471.png?rg=NaN
012472,中加邮益一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012472.png?rg=NaN
012473,大成成长回报六个月持有混合A,https://j6.dfcfw.com/charts/StockPos/012473.png?rg=NaN
012474,大成成长回报六个月持有混合C,https://j6.dfcfw.com/charts/StockPos/012474.png?rg=NaN
012475,平安优质企业混合A,https://j6.dfcfw.com/charts/StockPos/012475.png?rg=NaN
012476,平安优质企业混合C,https://j6.dfcfw.com/charts/StockPos/012476.png?rg=NaN
012477,富国匠心精选12个月持有混合A,https://j6.dfcfw.com/charts/StockPos/012477.png?rg=NaN
012478,富国匠心精选12个月持有混合C,https://j6.dfcfw.com/charts/StockPos/012478.png?rg=NaN
012479,汇安信泰稳健一年持有期混合A,https://j6.dfcfw.com/charts/StockPos/012479.png?rg=NaN
012480,汇安信泰稳健一年持有期混合C,https://j6.dfcfw.com/charts/StockPos/012480.png?rg=NaN
012481,泓德医疗创新混合发起式A,https://j6.dfcfw.com/charts/StockPos/012481.png?rg=NaN
012482,泓德医疗创新混合发起式C,https://j6.dfcfw.com/charts/StockPos/012482.png?rg=NaN
012483,前海开源优质龙头6个月持有混合A,https://j6.dfcfw.com/charts/StockPos/012483.png?rg=NaN
012484,前海开源优质龙头6个月持有混合C,https://j6.dfcfw.com/charts/StockPos/012484.png?rg=NaN
012485,建信汇益一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012485.png?rg=NaN
012486,建信汇益一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012486.png?rg=NaN
012487,博时恒玺一年持有期混合A,https://j6.dfcfw.com/charts/StockPos/012487.png?rg=NaN
012488,博时恒玺一年持有期混合C,https://j6.dfcfw.com/charts/StockPos/012488.png?rg=NaN
012489,招商招顺纯债D,https://j6.dfcfw.com/charts/StockPos/012489.png?rg=NaN
012490,招商招怡纯债D,https://j6.dfcfw.com/charts/StockPos/012490.png?rg=NaN
012491,华商核心引力混合A,https://j6.dfcfw.com/charts/StockPos/012491.png?rg=NaN
012492,华商核心引力混合C,https://j6.dfcfw.com/charts/StockPos/012492.png?rg=NaN
012493,长信内需均衡混合A,https://j6.dfcfw.com/charts/StockPos/012493.png?rg=NaN
012494,长信内需均衡混合C,https://j6.dfcfw.com/charts/StockPos/012494.png?rg=NaN
012495,民生加银双核动力混合A,https://j6.dfcfw.com/charts/StockPos/012495.png?rg=NaN
012496,同泰行业优选股票A,https://j6.dfcfw.com/charts/StockPos/012496.png?rg=NaN
012497,同泰行业优选股票C,https://j6.dfcfw.com/charts/StockPos/012497.png?rg=NaN
012498,汇添富中证500基本面增强指数A,https://j6.dfcfw.com/charts/StockPos/012498.png?rg=NaN
012499,汇添富中证500基本面增强指数C,https://j6.dfcfw.com/charts/StockPos/012499.png?rg=NaN
012500,博时汇荣回报混合A,https://j6.dfcfw.com/charts/StockPos/012500.png?rg=NaN
012501,博时汇荣回报混合C,https://j6.dfcfw.com/charts/StockPos/012501.png?rg=NaN
012502,银华安盛混合,https://j6.dfcfw.com/charts/StockPos/012502.png?rg=NaN
012503,国泰中证环保产业50ETF联接A,https://j6.dfcfw.com/charts/StockPos/012503.png?rg=NaN
012504,国泰中证环保产业50ETF联接C,https://j6.dfcfw.com/charts/StockPos/012504.png?rg=NaN
012505,华安民享稳健养老目标一年持有混合发起(FOF)A,https://j6.dfcfw.com/charts/StockPos/012505.png?rg=NaN
012506,东方品质消费一年持有期混合A,https://j6.dfcfw.com/charts/StockPos/012506.png?rg=NaN
012507,东方品质消费一年持有期混合C,https://j6.dfcfw.com/charts/StockPos/012507.png?rg=NaN
012508,嘉实安康稳健养老一年持有混合(FOF)A,https://j6.dfcfw.com/charts/StockPos/012508.png?rg=NaN
012509,兴全安悦稳健养老一年持有混合(FOF)A,https://j6.dfcfw.com/charts/StockPos/012509.png?rg=NaN
012510,国富优质企业一年持有期混合A,https://j6.dfcfw.com/charts/StockPos/012510.png?rg=NaN
012511,国富优质企业一年持有期混合C,https://j6.dfcfw.com/charts/StockPos/012511.png?rg=NaN
012513,泰康福泽积极养老五年持有混合(FOF)A,https://j6.dfcfw.com/charts/StockPos/012513.png?rg=NaN
012515,南方富瑞稳健养老目标一年持有混合(FOF)A,https://j6.dfcfw.com/charts/StockPos/012515.png?rg=NaN
012519,大成核心趋势混合A,https://j6.dfcfw.com/charts/StockPos/012519.png?rg=NaN
012520,大成核心趋势混合C,https://j6.dfcfw.com/charts/StockPos/012520.png?rg=NaN
012521,英大稳固增强核心一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012521.png?rg=NaN
012522,英大稳固增强核心一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012522.png?rg=NaN
012523,国联高质量成长混合A,https://j6.dfcfw.com/charts/StockPos/012523.png?rg=NaN
012524,国联高质量成长混合C,https://j6.dfcfw.com/charts/StockPos/012524.png?rg=NaN
012525,融通稳信增益6个月持有期混合C,https://j6.dfcfw.com/charts/StockPos/012525.png?rg=NaN
012526,广发盛锦混合A,https://j6.dfcfw.com/charts/StockPos/012526.png?rg=NaN
012527,广发盛锦混合C,https://j6.dfcfw.com/charts/StockPos/012527.png?rg=NaN
012528,广发鑫睿一年持有期混合A,https://j6.dfcfw.com/charts/StockPos/012528.png?rg=NaN
012529,广发鑫睿一年持有期混合C,https://j6.dfcfw.com/charts/StockPos/012529.png?rg=NaN
012530,永赢惠添盈一年持有混合,https://j6.dfcfw.com/charts/StockPos/012530.png?rg=NaN
012533,嘉实价值驱动一年持有期混合A,https://j6.dfcfw.com/charts/StockPos/012533.png?rg=NaN
012534,嘉实价值驱动一年持有期混合C,https://j6.dfcfw.com/charts/StockPos/012534.png?rg=NaN
012535,万家全球成长一年持有期混合(QDII)A,https://j6.dfcfw.com/charts/StockPos/012535.png?rg=NaN
012536,万家全球成长一年持有期混合(QDII)C,https://j6.dfcfw.com/charts/StockPos/012536.png?rg=NaN
012537,华宝中证细分化工产业主题ETF联接A,https://j6.dfcfw.com/charts/StockPos/012537.png?rg=NaN
012538,华宝中证细分化工产业主题ETF联接C,https://j6.dfcfw.com/charts/StockPos/012538.png?rg=NaN
012539,东方兴润债券A,https://j6.dfcfw.com/charts/StockPos/012539.png?rg=NaN
012540,东方兴润债券C,https://j6.dfcfw.com/charts/StockPos/012540.png?rg=NaN
012541,金鹰产业升级混合A,https://j6.dfcfw.com/charts/StockPos/012541.png?rg=NaN
012542,金鹰产业升级混合C,https://j6.dfcfw.com/charts/StockPos/012542.png?rg=NaN
012543,嘉实中证新能源汽车指数A,https://j6.dfcfw.com/charts/StockPos/012543.png?rg=NaN
012544,嘉实中证新能源汽车指数C,https://j6.dfcfw.com/charts/StockPos/012544.png?rg=NaN
012545,富荣福银混合A,https://j6.dfcfw.com/charts/StockPos/012545.png?rg=NaN
012546,富荣福银混合C,https://j6.dfcfw.com/charts/StockPos/012546.png?rg=NaN
012547,南方中证银行ETF发起联接E,https://j6.dfcfw.com/charts/StockPos/012547.png?rg=NaN
012548,华宝中证细分食品饮料产业主题ETF联接A,https://j6.dfcfw.com/charts/StockPos/012548.png?rg=NaN
012549,华宝中证细分食品饮料产业主题ETF联接C,https://j6.dfcfw.com/charts/StockPos/012549.png?rg=NaN
012550,华宝中证电子50ETF联接A,https://j6.dfcfw.com/charts/StockPos/012550.png?rg=NaN
012551,华宝中证电子50ETF联接C,https://j6.dfcfw.com/charts/StockPos/012551.png?rg=NaN
012552,天弘芯片产业ETF联接A,https://j6.dfcfw.com/charts/StockPos/012552.png?rg=NaN
012553,天弘芯片产业ETF联接C,https://j6.dfcfw.com/charts/StockPos/012553.png?rg=NaN
012554,西部利得创业板大盘ETF联接A,https://j6.dfcfw.com/charts/StockPos/012554.png?rg=NaN
012555,西部利得创业板大盘ETF联接C,https://j6.dfcfw.com/charts/StockPos/012555.png?rg=NaN
012556,长盛景气优选混合,https://j6.dfcfw.com/charts/StockPos/012556.png?rg=NaN
012557,中欧景气前瞻一年混合A,https://j6.dfcfw.com/charts/StockPos/012557.png?rg=NaN
012558,中欧景气前瞻一年混合C,https://j6.dfcfw.com/charts/StockPos/012558.png?rg=NaN
012563,景顺长城90天持有短债A,https://j6.dfcfw.com/charts/StockPos/012563.png?rg=NaN
012564,景顺长城90天持有短债C,https://j6.dfcfw.com/charts/StockPos/012564.png?rg=NaN
012566,长城久稳债券C,https://j6.dfcfw.com/charts/StockPos/012566.png?rg=NaN
012567,长城久稳债券D,https://j6.dfcfw.com/charts/StockPos/012567.png?rg=NaN
012568,天弘高端制造混合A,https://j6.dfcfw.com/charts/StockPos/012568.png?rg=NaN
012569,天弘高端制造混合C,https://j6.dfcfw.com/charts/StockPos/012569.png?rg=NaN
012570,建信恒生科技指数发起(QDII)A,https://j6.dfcfw.com/charts/StockPos/012570.png?rg=NaN
012571,建信恒生科技指数发起(QDII)C,https://j6.dfcfw.com/charts/StockPos/012571.png?rg=NaN
012572,恒越乐享添利混合A,https://j6.dfcfw.com/charts/StockPos/012572.png?rg=NaN
012573,恒越乐享添利混合C,https://j6.dfcfw.com/charts/StockPos/012573.png?rg=NaN
012574,汇添富稳利60天短债A,https://j6.dfcfw.com/charts/StockPos/012574.png?rg=NaN
012575,汇添富稳利60天短债C,https://j6.dfcfw.com/charts/StockPos/012575.png?rg=NaN
012576,富国诚益回报12个月持有混合A,https://j6.dfcfw.com/charts/StockPos/012576.png?rg=NaN
012577,富国诚益回报12个月持有混合C,https://j6.dfcfw.com/charts/StockPos/012577.png?rg=NaN
012578,富国红利混合A,https://j6.dfcfw.com/charts/StockPos/012578.png?rg=NaN
012579,富国红利混合C,https://j6.dfcfw.com/charts/StockPos/012579.png?rg=NaN
012580,财通资管鸿安30天滚动中短债A,https://j6.dfcfw.com/charts/StockPos/012580.png?rg=NaN
012581,财通资管鸿安30天滚动中短债C,https://j6.dfcfw.com/charts/StockPos/012581.png?rg=NaN
012582,交银品质增长一年混合A,https://j6.dfcfw.com/charts/StockPos/012582.png?rg=NaN
012583,交银品质增长一年混合C,https://j6.dfcfw.com/charts/StockPos/012583.png?rg=NaN
012584,南方中国新兴经济9个月持有期混合(QDII)A,https://j6.dfcfw.com/charts/StockPos/012584.png?rg=NaN
012585,南方中国新兴经济9个月持有期混合(QDII)C,https://j6.dfcfw.com/charts/StockPos/012585.png?rg=NaN
012586,南方港股创新视野一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012586.png?rg=NaN
012587,南方港股创新视野一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012587.png?rg=NaN
012588,南方港股通优势企业混合A,https://j6.dfcfw.com/charts/StockPos/012588.png?rg=NaN
012589,南方港股通优势企业混合C,https://j6.dfcfw.com/charts/StockPos/012589.png?rg=NaN
012590,易方达中证全指证券公司ETF联接A,https://j6.dfcfw.com/charts/StockPos/012590.png?rg=NaN
012591,广发添财180天滚动持有债券A,https://j6.dfcfw.com/charts/StockPos/012591.png?rg=NaN
012592,广发添财180天滚动持有债券C,https://j6.dfcfw.com/charts/StockPos/012592.png?rg=NaN
012593,广发添财180天滚动持有债券E,https://j6.dfcfw.com/charts/StockPos/012593.png?rg=NaN
012594,招商瑞享1年持有期混合A,https://j6.dfcfw.com/charts/StockPos/012594.png?rg=NaN
012595,招商瑞享1年持有期混合C,https://j6.dfcfw.com/charts/StockPos/012595.png?rg=NaN
012596,汇添富中证800ETF联接A,https://j6.dfcfw.com/charts/StockPos/012596.png?rg=NaN
012597,汇添富中证800ETF联接C,https://j6.dfcfw.com/charts/StockPos/012597.png?rg=NaN
012600,中银内核驱动股票C,https://j6.dfcfw.com/charts/StockPos/012600.png?rg=NaN
012601,长信稳惠债券A,https://j6.dfcfw.com/charts/StockPos/012601.png?rg=NaN
012602,长信稳惠债券C,https://j6.dfcfw.com/charts/StockPos/012602.png?rg=NaN
012603,富安达富利纯债C,https://j6.dfcfw.com/charts/StockPos/012603.png?rg=NaN
012605,东财证券保险A,https://j6.dfcfw.com/charts/StockPos/012605.png?rg=NaN
012606,东财证券保险C,https://j6.dfcfw.com/charts/StockPos/012606.png?rg=NaN
012607,汇添富保鑫灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/012607.png?rg=NaN
012608,信澳领先智选混合,https://j6.dfcfw.com/charts/StockPos/012608.png?rg=NaN
012609,安信稳健汇利一年持有混合A,https://j6.dfcfw.com/charts/StockPos/012609.png?rg=NaN
012610,安信稳健汇利一年持有混合C,https://j6.dfcfw.com/charts/StockPos/012610.png?rg=NaN
012611,东方臻善纯债债券A,https://j6.dfcfw.com/charts/StockPos/012611.png?rg=NaN
012612,东方臻善纯债债券C,https://j6.dfcfw.com/charts/StockPos/012612.png?rg=NaN
012613,创金合信产业智选混合A,https://j6.dfcfw.com/charts/StockPos/012613.png?rg=NaN
012614,创金合信产业智选混合C,https://j6.dfcfw.com/charts/StockPos/012614.png?rg=NaN
012615,东吴国企改革主题灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/012615.png?rg=NaN
012616,嘉实优化红利混合C,https://j6.dfcfw.com/charts/StockPos/012616.png?rg=NaN
012617,东吴新经济混合C,https://j6.dfcfw.com/charts/StockPos/012617.png?rg=NaN
012618,长安泓沣中短债债券E,https://j6.dfcfw.com/charts/StockPos/012618.png?rg=NaN
012619,嘉实中证软件服务ETF联接A,https://j6.dfcfw.com/charts/StockPos/012619.png?rg=NaN
012620,嘉实中证软件服务ETF联接C,https://j6.dfcfw.com/charts/StockPos/012620.png?rg=NaN
012621,诺安先锋混合C,https://j6.dfcfw.com/charts/StockPos/012621.png?rg=NaN
012622,金鹰添裕纯债债券C,https://j6.dfcfw.com/charts/StockPos/012622.png?rg=NaN
012623,金鹰添盈纯债债券C,https://j6.dfcfw.com/charts/StockPos/012623.png?rg=NaN
012624,蜂巢丰远债券A,https://j6.dfcfw.com/charts/StockPos/012624.png?rg=NaN
