SH,601880,-0.67,26883,34415
SH,600331,0.15,26843,34896
SH,603061,0.26,26841,26841
SH,688608,-0.78,26787,26787
SZ,003022,0.8,26769,26791
SZ,000582,-0.95,26745,31212
SZ,002465,0.75,26712,26754
SZ,300570,0.75,26699,31552
SH,600732,1.94,26526,26651
SH,600641,0.07,26486,26948
SH,600299,-1.6,26332,26332
SZ,002456,-0.87,26276,27688
SZ,002487,-0.47,26221,30758
SH,600595,-0.14,26212,26212
SH,688065,0.45,26124,32299
SH,601615,0.52,26098,26098
SH,603688,0.69,25946,25946
SH,688018,-0.45,25902,25902
SZ,300558,-0.19,25855,25938
SH,603920,1.85,25855,25855
SH,600704,-0.59,25804,25804
SZ,002459,1.96,25793,25816
SZ,300236,0.47,25716,28931
SH,603119,0.84,25558,25558
SZ,002841,-2.13,25525,34232
SZ,000951,-1.26,25437,25437
SZ,000932,-1.06,25423,25423
SZ,002152,-1.34,25417,25430
SZ,300209,-1.66,25326,31657
SH,600918,-0.53,25324,43947
SH,603067,0.81,25310,25310
SH,600862,-0.59,25298,25298
SZ,002015,-1.07,25291,25291
SZ,002223,-0.73,25244,26856
SH,600546,-3.7,25237,25237
SZ,000547,1.15,25172,25320
SH,600153,-0.45,25139,25139
SH,688548,-2.3,25091,47894
SH,600396,-1.95,25051,25051
SH,600208,-0.33,25013,25016
SZ,001389,2.03,24991,77538
SH,601155,-0.62,24970,24970
SZ,300438,0.16,24937,31056
SZ,300383,1.39,24833,24879
SZ,000887,0.27,24828,24868
SZ,001267,5.02,24805,31997
SH,601069,-2.3,24788,25453
SH,600583,-0.17,24715,24715
SH,601918,-1.64,24714,24714
SZ,300814,2.97,24694,24694
SH,603049,-0.54,24668,42719
SZ,002046,0.45,24653,24933
SH,601717,-0.49,24628,28513
SZ,300024,0.19,24573,24580
SZ,000921,-0.96,24572,36837
SH,600521,-0.54,24510,24510
SH,603345,-0.55,24505,27846
SH,600323,-0.52,24501,24501
SH,603160,0.27,24413,24413
SH,603596,-1.19,24389,24389
SZ,000739,-1.07,24375,24385
SH,688192,0.78,24375,24584
SH,600566,-2.5,24261,24343
SZ,002266,0,24213,26096
SH,605090,0.7,24204,24229
SZ,000830,-1.08,24202,24204
SZ,000062,0.74,24200,24223
